transaction_id,item_name
273,Кола
273,Ролл-цезарь
273,Чикенбургер
274,Цезарь
274,Кола
274,Ролл-цезарь
274,Сметана
274,Вода с газом 500 мл
274,Вода без газа 500 мл
274,Морковные палочки
275,Картофель фри 300 гр
275,Чизбургер
275,Кола
275,Чесночный соус
275,Сырный соус
276,Цезарь
276,Вода с газом 500 мл
276,Коктейль (ваниль)
276,Кетчуп
277,Картофель фри 300 гр
277,Цезарь
277,Кола
277,Сметана
277,Вода с газом 500 мл
277,Вода без газа 500 мл
277,Морковные палочки
278,Цезарь
278,Кола
278,Ролл-цезарь
278,Сметана
278,Сырный соус
278,Картофель фри 200 гр
279,Картофель фри 200 гр
279,Коктейль (ваниль)
279,Кетчуп
280,Наггетсы
280,Греческий салат
280,Сметана
280,Коктейль (ваниль)
280,Коктейль (банан)
280,Морковные палочки
281,Ролл-цезарь
281,Цезарь
281,Морковные палочки
281,Кетчуп
282,Чизбургер
282,Кола
282,Вода с газом 500 мл
282,Коктейль (банан)
282,Коктейль (ваниль)
282,Сырный соус
283,Коктейль (банан)
283,Коктейль (ваниль)
283,Сырный соус
283,Супер Комбо Обед
284,Цезарь
284,Ролл-цезарь
284,Греческий салат
284,Вода с газом 500 мл
284,Сырный соус
284,Вода без газа 500 мл
284,Морковные палочки
285,Чизбургер
285,Цезарь
285,Сырный соус
285,Кетчуп
286,Супер Комбо Обед
286,Сметана
286,Коктейль (ваниль)
286,Картофель фри 200 гр
286,Кетчуп
287,Наггетсы
287,Греческий салат
287,Вода с газом 500 мл
287,Коктейль (банан)
287,Стрипсы
288,Цезарь
288,Кола
288,Супер Комбо Обед
288,Ролл-цезарь
288,Картофель фри 200 гр
288,Стрипсы
288,Кетчуп
289,Сметана
289,Кола
289,Стрипсы
289,Супер Комбо Обед
290,Наггетсы
290,Сметана
290,Коктейль (банан)
290,Вода без газа 500 мл
290,Кетчуп
291,Чесночный соус
291,Цезарь
291,Коктейль (банан)
292,Цезарь
292,Чизбургер
292,Кола
292,Супер Комбо Обед
292,Греческий салат
292,Чесночный соус
292,Сметана
292,Морковные палочки
293,Супер Комбо Обед
293,Греческий салат
293,Чикенбургер
293,Чесночный соус
293,Сметана
293,Вода без газа 500 мл
294,Картофель фри 300 гр
294,Цезарь
294,Супер Комбо Обед
294,Чикенбургер
294,Вода с газом 500 мл
294,Коктейль (банан)
294,Сырный соус
295,Чесночный соус
295,Морковные палочки
296,Картофель фри 300 гр
296,Наггетсы
296,Кола
297,Ролл-цезарь
297,Кола
297,Коктейль (банан)
297,Морковные палочки
298,Цезарь
298,Кола
298,Супер Комбо Обед
298,Греческий салат
298,Сметана
298,Коктейль (ваниль)
298,Картофель фри 200 гр
298,Морковные палочки
299,Ролл-цезарь
299,Чикенбургер
299,Сметана
299,Коктейль (ваниль)
299,Коктейль (банан)
299,Сырный соус
300,Картофель фри 300 гр
300,Кола
300,Супер Комбо Обед
300,Чикенбургер
300,Чесночный соус
300,Сырный соус
300,Стрипсы
301,Коктейль (банан)
301,Сырный соус
301,Вода без газа 500 мл
301,Стрипсы
301,Кетчуп
302,Цезарь
302,Кола
302,Ролл-цезарь
302,Чикенбургер
302,Сметана
303,Вода без газа 500 мл
303,Чизбургер
304,Картофель фри 300 гр
304,Чизбургер
304,Наггетсы
304,Кола
304,Чикенбургер
304,Коктейль (банан)
304,Коктейль (ваниль)
304,Сырный соус
304,Картофель фри 200 гр
305,Картофель фри 300 гр
305,Наггетсы
305,Сметана
305,Коктейль (банан)
305,Сырный соус
305,Морковные палочки
306,Картофель фри 300 гр
306,Чизбургер
306,Цезарь
306,Ролл-цезарь
306,Коктейль (банан)
306,Коктейль (ваниль)
306,Сырный соус
307,Картофель фри 300 гр
307,Кола
307,Чикенбургер
307,Чесночный соус
307,Сметана
307,Коктейль (ваниль)
307,Морковные палочки
308,Картофель фри 300 гр
308,Наггетсы
308,Ролл-цезарь
308,Чесночный соус
308,Коктейль (банан)
308,Сырный соус
309,Цезарь
309,Вода с газом 500 мл
309,Сырный соус
310,Ролл-цезарь
310,Цезарь
310,Морковные палочки
311,Ролл-цезарь
311,Вода с газом 500 мл
311,Стрипсы
312,Цезарь
312,Ролл-цезарь
312,Греческий салат
312,Сырный соус
312,Кетчуп
313,Наггетсы
313,Цезарь
313,Ролл-цезарь
313,Вода с газом 500 мл
313,Сырный соус
314,Чизбургер
314,Цезарь
314,Кола
314,Чикенбургер
314,Вода с газом 500 мл
315,Вода без газа 500 мл
315,Чесночный соус
315,Чизбургер
315,Кетчуп
316,Цезарь
316,Кола
316,Ролл-цезарь
316,Греческий салат
316,Чикенбургер
316,Чесночный соус
316,Стрипсы
317,Картофель фри 300 гр
317,Чизбургер
317,Кола
317,Ролл-цезарь
317,Чикенбургер
317,Вода без газа 500 мл
318,Вода без газа 500 мл
318,Чесночный соус
318,Стрипсы
318,Коктейль (банан)
319,Вода с газом 500 мл
319,Чикенбургер
320,Картофель фри 300 гр
320,Кола
320,Греческий салат
320,Чикенбургер
320,Сметана
320,Сырный соус
320,Вода без газа 500 мл
320,Стрипсы
320,Морковные палочки
321,Ролл-цезарь
321,Картофель фри 200 гр
321,Вода с газом 500 мл
322,Супер Комбо Обед
322,Чесночный соус
322,Коктейль (ваниль)
322,Стрипсы
322,Морковные палочки
323,Чизбургер
323,Греческий салат
323,Коктейль (ваниль)
323,Кетчуп
324,Наггетсы
324,Цезарь
324,Кола
324,Сметана
324,Вода с газом 500 мл
324,Коктейль (банан)
324,Стрипсы
324,Морковные палочки
325,Картофель фри 300 гр
325,Вода с газом 500 мл
325,Вода без газа 500 мл
325,Картофель фри 200 гр
325,Стрипсы
326,Наггетсы
326,Кола
326,Супер Комбо Обед
326,Сметана
326,Коктейль (банан)
326,Вода без газа 500 мл
326,Картофель фри 200 гр
326,Морковные палочки
326,Кетчуп
327,Наггетсы
327,Чизбургер
327,Кола
327,Сметана
327,Коктейль (ваниль)
327,Вода без газа 500 мл
328,Чизбургер
328,Вода с газом 500 мл
328,Коктейль (ваниль)
